Response,Income,Recency,NumCatalogPurchases,cluster_em,cluster_em_probability
0,22263.0,31,0,0,0.9862463057771681
0,30261.0,75,0,0,0.9840631799779553
0,28587.0,42,0,0,0.9860366549015646
0,43815.0,53,0,0,0.9599169223551105
0,48195.0,53,2,0,0.8907276053348072
0,77027.0,23,3,2,0.761527560833672
0,71322.0,57,5,2,0.9999780216570701
0,32765.0,49,0,0,0.9836356527696338
0,29672.0,6,0,0,0.987191229229072
0,23272.0,29,0,0,0.9865404591760528
1,49912.0,5,5,1,1.0
0,7500.0,98,1,0,0.77272879967626
1,68117.0,80,8,1,1.0
0,67225.0,4,2,0,0.8043221998807665
0,17649.0,70,0,0,0.9838216169255692
0,55914.0,32,6,2,0.9999999999414018
0,40059.0,82,2,0,0.8703492497141336
0,60905.0,27,3,2,0.6997469728228334
0,75330.0,94,3,2,0.6920653086756735
0,60689.0,23,4,2,0.9970575370259639
0,38680.0,97,0,0,0.9704180839720091
0,61416.0,25,3,2,0.6992493474645095
0,49767.0,92,4,2,0.9983649875985267
0,83273.0,98,6,2,0.9999999140925142
0,29009.0,19,0,0,0.9868062144010502
0,45057.0,80,0,0,0.9458948919445009
0,37150.0,80,3,2,0.9347274180711735
0,43020.0,79,1,0,0.9757339255790987
0,53154.0,50,1,0,0.9565916073404691
0,65308.0,60,8,2,1.0
1,76467.0,44,5,1,1.0
0,81044.0,0,6,2,0.9999999897509984
0,32871.0,28,0,0,0.9847581602794271
0,55801.0,35,2,0,0.8848664151170984
0,76320.0,49,3,2,0.738601862045999
0,36927.0,46,0,0,0.9793745688182856
0,48794.0,97,0,0,0.9018856297534714
0,23478.0,51,0,0,0.9861472810507673
0,71128.0,80,10,2,1.0
0,70179.0,10,3,2,0.7101160588682196
0,59462.0,29,2,0,0.871179194457429
0,38361.0,74,1,0,0.9778117001821043
0,70038.0,54,4,2,0.9910725603732243
0,42554.0,93,0,0,0.9568258076682329
0,67445.0,63,6,2,0.9999999973804721
0,67046.0,92,5,2,0.9999779705509007
0,42192.0,40,1,0,0.9763517124520361
0,77610.0,70,7,2,0.9999999999989455
0,31761.0,96,0,0,0.9820290631997206
0,34350.0,81,0,0,0.9800889131789716
0,54591.0,63,2,0,0.8940853734517805
0,71866.0,85,3,2,0.653319682629783
0,25293.0,51,1,0,0.9622696321819304
1,42000.0,23,2,1,1.0
0,69520.0,95,6,2,0.9999999916559879
1,64713.0,11,5,1,1.0
0,27889.0,42,1,0,0.9676496187583081
0,22123.0,77,1,0,0.9559128616411399
0,27803.0,40,0,0,0.9862892702226409
0,51651.0,32,2,0,0.8876713593403247
0,68487.0,48,7,2,0.9999999999999525
0,56796.0,24,9,2,1.0
0,87000.0,61,6,2,0.9999999327029192
0,79823.0,6,9,2,1.0
0,30828.0,16,1,0,0.9709282221185622
0,34109.0,39,0,0,0.9831471236664248
1,53367.0,2,1,1,1.0
0,22390.0,49,0,0,0.9859833796346967
0,71322.0,31,1,0,0.6364194525572886
1,49912.0,5,5,1,1.0
0,48699.0,90,0,0,0.9071777138045034
0,80144.0,47,7,2,0.9999999999989075
0,54252.0,25,1,0,0.9554836785581279
1,81929.0,60,4,1,1.0
0,76068.0,67,3,2,0.7236084916161608
0,53204.0,40,0,0,0.872498431055288
0,67911.0,63,7,2,0.99999999999994
1,14796.0,1,0,1,1.0
0,78128.0,89,4,2,0.9853032485816181
0,14188.0,40,0,0,0.9801995649910038
0,20425.0,5,0,0,0.9859308521828407
0,58646.0,3,1,0,0.9370784583151277
1,72967.0,1,2,1,1.0
0,48150.0,24,1,0,0.9710741507027307
1,82332.0,89,3,1,1.0
0,58275.0,48,2,0,0.8795195734286214
0,44953.0,31,3,2,0.8888197701103473
0,34587.0,68,0,0,0.9806919705745439
0,43018.0,46,2,0,0.8665037391551169
0,45736.0,92,1,0,0.9726077229380504
0,66476.0,80,8,2,1.0
0,27733.0,16,0,0,0.9871270190582014
0,69805.0,50,8,2,1.0
0,72217.0,93,10,2,1.0
0,25818.0,51,1,0,0.9637429300038752
0,37509.0,24,0,0,0.9806044363638659
0,25176.0,79,0,0,0.9856538262852315
0,43586.0,26,0,0,0.9667081848750415
0,53230.0,86,2,0,0.9029128848438555
0,50116.0,68,0,0,0.9012910818644287
0,84906.0,98,6,2,0.9999998959413401
0,61286.0,34,1,0,0.9024776879144466
1,82333.0,60,3,1,1.0
1,65220.0,3,4,1,1.0
0,33590.0,65,0,0,0.9819718623048531
0,30992.0,83,0,0,0.9832460079530382
1,72309.0,64,6,1,1.0
0,156924.0,85,0,2,1.0
0,16005.0,69,1,0,0.9118768760589386
0,58692.0,21,2,0,0.8734887092574015
0,40590.0,30,4,2,0.9999050491234898
0,20587.0,39,1,0,0.9390081938629342
0,62637.0,76,2,0,0.8556491149662762
1,29435.0,11,2,1,1.0
0,19346.0,26,0,0,0.9850251831503205
0,35788.0,34,0,0,0.9818442485380006
0,36997.0,72,1,0,0.977785873266349
0,23539.0,13,0,0,0.9869569210813195
0,65333.0,58,4,2,0.9930949351012797
1,78499.0,12,3,1,1.0
0,29732.0,23,0,0,0.9864553140836155
0,41275.0,33,1,0,0.9767466432816793
0,63516.0,30,1,0,0.8727091327209197
0,42769.0,15,1,0,0.9763613000603202
0,49572.0,25,0,0,0.9319858604608532
0,69209.0,4,3,2,0.71142330972798
0,17148.0,80,1,0,0.9276876502300879
0,40590.0,30,4,2,0.9999050491234898
0,30560.0,6,0,0,0.9869559157935922
0,32146.0,16,0,0,0.9858324768032652
0,41713.0,57,1,0,0.9765600658435735
0,34176.0,9,0,0,0.9850486712804202
0,58482.0,59,4,2,0.996445188418021
0,59686.0,78,1,0,0.9051775049926745
1,60896.0,90,10,1,1.0
0,62994.0,74,2,0,0.8520945417627626
0,47320.0,10,1,0,0.9729002218110333
0,74859.0,63,5,2,0.9999642315426835
0,15253.0,13,0,0,0.9813900151391683
0,31560.0,98,1,0,0.9769842120734484
0,72071.0,4,4,2,0.9938843865018694
1,91172.0,94,3,1,1.0
0,90000.0,91,8,2,0.9999999999999997
0,41967.0,66,0,0,0.9647052194556932
0,69263.0,14,1,0,0.7446362288507925
1,65706.0,77,3,1,1.0
0,60934.0,41,4,2,0.9962447649271711
0,71965.0,21,3,2,0.7120580906668925
0,65210.0,25,3,2,0.6860287753868504
1,79174.0,2,6,1,1.0
0,81380.0,51,2,2,0.6430492942447881
0,52914.0,32,3,2,0.7767225824570836
0,38946.0,84,1,0,0.9779438268467766
0,26067.0,49,0,0,0.9862579386003796
0,44325.0,69,2,0,0.88625679697945
0,42523.0,96,1,0,0.9762503260155003
0,26487.0,23,1,0,0.9621661048092524
0,53233.0,18,0,0,0.8915089449772257
0,67716.0,8,4,2,0.9951477279037093
0,76234.0,21,3,2,0.7530505911192316
0,84117.0,60,10,2,1.0
0,65487.0,48,5,2,0.9999917281547962
0,25224.0,36,1,0,0.9599579574496042
1,89616.0,36,5,1,1.0
0,40851.0,63,1,0,0.9769851849106167
0,27469.0,2,0,0,0.9876423650635717
1,82347.0,38,7,1,1.0
1,73803.0,61,5,1,1.0
0,8820.0,52,0,0,0.9696865431360892
0,43322.0,25,0,0,0.9678060338359311
0,55593.0,63,6,2,0.9999999998859579
1,50501.0,10,4,1,1.0
0,37085.0,65,0,0,0.9773507300886409
0,16185.0,71,2,2,0.8197696754360891
0,57731.0,0,8,2,1.0
0,73807.0,88,5,2,0.9999530901778824
0,18929.0,15,0,0,0.9848740746058683
0,35893.0,80,1,0,0.9779164518218959
0,61014.0,17,3,2,0.7121465265869321
0,32144.0,76,1,0,0.9760001443394467
0,14918.0,52,0,0,0.9812614692386668
0,45146.0,28,1,0,0.9745094389888783
0,41769.0,31,1,0,0.976585880263837
0,88325.0,42,2,2,0.8764311021902242
0,38054.0,24,0,0,0.9798423834633393
0,80617.0,42,6,2,0.9999999791991969
0,5305.0,12,0,0,0.9512536017381854
0,36807.0,88,0,0,0.9756828591925178
0,28427.0,67,0,0,0.9852198862841934
0,82032.0,54,6,2,0.9999999679995478
0,22775.0,40,0,0,0.9862194697615085
0,40101.0,73,1,0,0.9773873837086602
0,58025.0,81,2,0,0.8872609260115699
1,75777.0,12,6,1,1.0
0,7500.0,7,2,2,0.9885845798679121
0,33562.0,33,0,0,0.983976599481975
0,57642.0,24,6,2,0.9999999999186171
0,58554.0,55,2,0,0.8795635930181498
0,63777.0,87,1,0,0.8319506418778806
0,57967.0,39,2,0,0.8791553862947459
0,24434.0,9,1,0,0.9530080425665758
0,11012.0,82,1,0,0.8444170532961982
0,44802.0,71,4,2,0.9995291867915744
0,26816.0,50,0,0,0.9861458551372885
0,666666.0,23,1,2,1.0
0,34421.0,81,0,0,0.9799993396125187
0,61223.0,46,3,2,0.6713062918112009
0,64014.0,56,2,0,0.8403322523933753
0,56981.0,91,3,2,0.6269018383961683
0,69245.0,8,5,2,0.9999922242811945
1,52869.0,40,1,1,1.0
