NumWebPurchases,Income,Recency,NumWebVisitsMonth,cluster_em,cluster_em_probability
11,54356.0,62,8,2,1.0
0,34242.0,25,5,0,0.9755406964962404
1,25410.0,48,4,0,0.9980836275074054
5,73356.0,56,2,2,0.9999384074187626
1,28320.0,68,8,0,0.994257096517114
1,23763.0,64,7,0,0.9967802727271189
4,72570.0,67,1,2,0.9992150092314923
2,34529.0,94,7,0,0.9790835105343922
3,70792.0,82,3,2,0.9888988255555617
3,63211.0,3,2,2,0.9595447220442678
4,83891.0,24,1,2,0.9999640186171652
3,36065.0,54,8,0,0.9316823118928225
3,39898.0,20,7,0,0.8751324171594071
3,51141.0,96,5,2,0.5145416772203582
3,56939.0,19,3,2,0.829033145090627
4,80872.0,60,1,2,0.9999084379683505
10,72335.0,2,8,2,0.9999999999999991
4,61798.0,13,4,2,0.9863331856513092
1,76842.0,37,0,2,0.9987022233339503
1,29478.0,59,6,0,0.9930500344138152
5,46998.0,55,7,2,0.9816911933891999
6,96843.0,60,2,2,0.9999999880615205
2,56551.0,48,4,2,0.5873217999173646
8,70053.0,38,5,2,0.9999999996087445
5,71670.0,8,6,2,0.9995728906261679
2,44359.0,19,3,0,0.9035716418350737
3,40887.0,32,9,0,0.9228009561377428
3,48877.0,27,7,0,0.6895379322377426
6,74485.0,58,3,2,0.9999979396144533
8,64474.0,59,5,2,0.9999999989807566
6,77226.0,29,3,2,0.9999990211363151
3,72643.0,60,2,2,0.9951951309009315
3,85738.0,41,1,2,0.9998898255933503
6,55686.0,27,4,2,0.9999336000455712
1,39062.0,28,4,0,0.9685912440004589
5,34600.0,8,8,2,0.9386211586259623
6,40794.0,18,7,2,0.9994028518143118
3,54690.0,76,3,2,0.7336617594823484
25,4428.0,0,1,2,1.0
4,32632.0,32,5,0,0.72642791448022
3,38236.0,2,7,0,0.8956041550467435
2,36781.0,16,8,0,0.9793155602296757
1,31385.0,56,8,0,0.992056843063669
4,24570.0,97,9,0,0.8229451071181602
3,25509.0,15,9,0,0.9770603638199576
5,94642.0,35,1,2,0.9999997778810827
2,58646.0,3,4,2,0.6872192840325353
6,53201.0,49,7,2,0.9998080348441102
0,21994.0,4,5,0,0.9979882170412233
4,57113.0,45,7,2,0.9034948799175395
3,51373.0,37,4,2,0.5759297863225407
3,23477.0,39,8,0,0.9807055670745745
3,58116.0,38,2,2,0.8662597578025987
5,72968.0,8,3,2,0.9999298643977016
3,39791.0,89,7,0,0.8806207976434821
9,91712.0,47,3,2,0.9999999999999893
5,94472.0,75,5,2,0.9999905780179037
1,13672.0,86,8,0,0.9988986952390797
7,96547.0,4,2,2,0.9999999998897557
6,79205.0,73,4,2,0.9999984572302293
4,56559.0,46,4,2,0.9601278009676213
7,32644.0,38,8,2,0.9999899745304774
4,67506.0,73,3,2,0.9959134821814453
1,24206.0,66,6,0,0.996994135847433
1,28420.0,36,6,0,0.9945717593587469
3,22979.0,29,8,0,0.9817361549090852
0,33279.0,29,3,0,0.9857026526946666
2,46423.0,6,7,0,0.9107839263289794
2,30368.0,97,8,0,0.988648745633109
8,63684.0,61,5,2,0.9999999988450252
5,41638.0,68,8,2,0.958686099708356
3,68805.0,73,2,2,0.9876874217675471
8,65814.0,90,5,2,0.9999999988587804
5,71964.0,81,3,2,0.999872388263346
4,39146.0,1,8,2,0.5007917803363886
7,96876.0,79,2,2,0.999999999783638
11,34445.0,92,9,2,1.0
2,68281.0,31,5,2,0.8974557353642408
0,37284.0,46,6,0,0.956255711969505
2,36790.0,14,9,0,0.9851724898989965
2,27943.0,89,8,0,0.9913852001763206
1,22263.0,31,6,0,0.9980749483392632
0,30261.0,75,8,0,0.9876072181355617
2,28587.0,42,6,0,0.9919069031493866
2,43815.0,53,6,0,0.9163665309990522
4,48195.0,53,6,2,0.80456786489225
8,77027.0,23,4,2,0.9999999999209006
8,71322.0,57,4,2,0.9999999997244577
2,32765.0,49,5,0,0.9859313952623694
0,29672.0,6,6,0,0.9898669968545248
1,23272.0,29,4,0,0.9988614302243172
10,49912.0,5,8,2,0.9999999999999964
2,7500.0,98,9,0,0.9986787367088916
11,68117.0,80,6,2,1.0
7,67225.0,4,5,2,0.9999998943126942
3,17649.0,70,8,0,0.989179894072179
11,55914.0,32,7,2,1.0
6,40059.0,82,8,2,0.9990028758352643
3,60905.0,27,2,2,0.9283323514022991
10,75330.0,94,6,2,0.9999999999999991
4,60689.0,23,3,2,0.9855768828111298
2,38680.0,97,7,0,0.9642718316137151
10,61416.0,25,6,2,0.9999999999999991
5,49767.0,92,4,2,0.9896251718177096
4,83273.0,98,7,2,0.9940089362235497
2,29009.0,19,6,0,0.9916654325904288
2,45057.0,80,5,0,0.8814205602152148
4,37150.0,80,7,0,0.5545893124538939
4,43020.0,79,6,2,0.6512488768129753
3,53154.0,50,4,2,0.6547547169171885
7,65308.0,60,4,2,0.9999998328138753
2,76467.0,44,6,2,0.93977927660956
5,81044.0,0,1,2,0.9999946085860967
1,32871.0,28,4,0,0.9913595884934197
7,55801.0,35,7,2,0.9999988626654994
6,76320.0,49,2,2,0.9999990339478363
3,36927.0,46,8,0,0.9254969387197157
1,48794.0,97,4,0,0.7711960193969642
3,23478.0,51,8,0,0.9806148244592426
2,71128.0,80,7,2,0.7276433347378611
7,70179.0,10,5,2,0.9999999275901104
9,59462.0,29,7,2,0.999999999996346
3,38361.0,74,7,0,0.8977023686941868
4,70038.0,54,2,2,0.9983101622278338
2,42554.0,93,4,0,0.9199761193372411
9,67445.0,63,6,2,0.9999999999982734
4,67046.0,92,2,2,0.9961564295733211
2,42192.0,40,4,0,0.9291553535067164
4,77610.0,70,7,2,0.9898115210076681
3,31761.0,96,5,0,0.9620483784450076
1,34350.0,81,7,0,0.985077449177533
6,54591.0,63,5,2,0.9998926904405294
6,71866.0,85,3,2,0.9999958824556859
1,25293.0,51,8,0,0.9961989611572836
5,42000.0,23,5,2,0.9727822269728627
9,69520.0,95,5,2,0.999999999998666
5,64713.0,11,4,2,0.9995071475784469
1,27889.0,42,6,0,0.994930676369051
2,22123.0,77,5,0,0.9977748800329042
3,27803.0,40,8,0,0.9699353175288212
6,51651.0,32,8,2,0.9997041915299272
9,68487.0,48,4,2,0.9999999999993037
8,56796.0,24,7,2,0.9999999968073006
4,87000.0,61,2,2,0.9999665778512622
6,79823.0,6,2,2,0.9999996731463848
1,30828.0,16,3,0,0.9961874078841895
0,34109.0,39,4,0,0.9772163459738908
5,53367.0,2,7,2,0.9928626548299592
1,22390.0,49,7,0,0.9974860800350349
4,71322.0,31,2,2,0.9988507182653794
10,49912.0,5,8,2,0.9999999999999964
1,48699.0,90,5,0,0.8075951934446484
3,80144.0,47,1,2,0.999508282557156
4,54252.0,25,6,2,0.9137089707724005
4,81929.0,60,6,2,0.9979187280986618
2,76068.0,67,6,2,0.9342667848802575
1,53204.0,40,4,0,0.6006914034814462
6,67911.0,63,3,2,0.999992317843998
1,14796.0,1,9,0,0.9989882656563381
8,78128.0,89,3,2,0.9999999999128288
2,14188.0,40,6,0,0.9991685349614812
2,20425.0,5,7,0,0.997270708527549
2,58646.0,3,4,2,0.6872192840325353
7,72967.0,1,5,2,0.9999999553677458
5,48150.0,24,7,2,0.9857940310672791
5,82332.0,89,2,2,0.9999901607629872
8,58275.0,48,7,2,0.9999999965078206
7,44953.0,31,6,2,0.9999969567017278
1,34587.0,68,4,0,0.9860469744858232
2,43018.0,46,5,0,0.9169977472109793
7,45736.0,92,7,2,0.9999954916079558
6,66476.0,80,4,2,0.9999857090339165
2,27733.0,16,7,0,0.9924467478241
6,69805.0,50,2,2,0.9999959577794731
3,72217.0,93,2,2,0.9942953279112091
0,25818.0,51,7,0,0.9932138160517074
3,37509.0,24,7,0,0.9053163685326365
1,25176.0,79,7,0,0.9958600200144075
3,43586.0,26,8,0,0.8586731239251031
5,53230.0,86,5,2,0.9939388042993021
1,50116.0,68,5,0,0.7716961989973877
5,84906.0,98,2,2,0.9999941650045229
7,61286.0,34,5,2,0.9999996813054298
4,82333.0,60,2,2,0.9999013771812684
8,65220.0,3,6,2,0.9999999992430615
1,33590.0,65,7,0,0.987179093084255
1,30992.0,83,7,0,0.9905672350612288
5,72309.0,64,3,2,0.9998910782268787
0,156924.0,85,0,1,0.9999999999982219
2,16005.0,69,8,0,0.9977670981530414
8,58692.0,21,7,2,0.9999999973886107
3,40590.0,30,6,0,0.8489773955669567
1,20587.0,39,7,0,0.9981237293554969
2,62637.0,76,2,2,0.8937259351566768
3,29435.0,11,9,0,0.9683810563252271
1,19346.0,26,8,0,0.9982888204971195
2,35788.0,34,6,0,0.9753979740918233
2,36997.0,72,5,0,0.9693822194392242
2,23539.0,13,6,0,0.9965417278700989
9,65333.0,58,6,2,0.9999999999979661
11,78499.0,12,4,2,1.0
2,29732.0,23,9,0,0.9920707693413331
3,41275.0,33,5,0,0.8306916272312802
4,63516.0,30,5,2,0.9847904254081888
1,42769.0,15,4,0,0.9353817500769527
2,49572.0,25,7,0,0.8686107107052695
5,69209.0,4,4,2,0.999791603921962
3,17148.0,80,8,0,0.9896196083773328
3,40590.0,30,6,0,0.8489773955669567
1,30560.0,6,7,0,0.9929371587403016
2,32146.0,16,6,0,0.9863776257433283
3,41713.0,57,6,0,0.8283773860558475
1,34176.0,9,3,0,0.9918067493513758
7,58482.0,59,6,2,0.9999992652666799
4,59686.0,78,4,2,0.9752186589776077
9,60896.0,90,6,2,0.9999999999954499
6,62994.0,74,6,2,0.9999513741529188
5,47320.0,10,6,2,0.9878899200666158
6,74859.0,63,3,2,0.9999980167953574
1,15253.0,13,7,0,0.9992086937543461
2,31560.0,98,8,0,0.9870772634121148
5,72071.0,4,2,2,0.99993774067793
4,91172.0,94,3,2,0.9999678068202703
4,90000.0,91,1,2,0.9999897360659527
1,41967.0,66,4,0,0.9379977323717719
9,69263.0,14,6,2,0.9999999999991847
11,65706.0,77,7,2,1.0
6,60934.0,41,4,2,0.9999709827217441
6,71965.0,21,3,2,0.9999973888581801
9,65210.0,25,6,2,0.9999999999985754
5,79174.0,2,2,2,0.9999879152335083
4,81380.0,51,2,2,0.9998815873869219
7,52914.0,32,7,2,0.9999985249068118
3,38946.0,84,5,0,0.8819258804768793
3,26067.0,49,8,0,0.974770155746316
8,44325.0,69,8,2,0.999999983785755
1,42523.0,96,2,0,0.9424308776184959
2,26487.0,23,5,0,0.995645216577576
1,53233.0,18,4,0,0.608074594107191
7,67716.0,8,5,2,0.9999998982114889
8,76234.0,21,3,2,0.9999999999384626
7,84117.0,60,2,2,0.9999999973712077
3,65487.0,48,2,2,0.9742624016077001
1,25224.0,36,3,0,0.9989054140437833
7,89616.0,36,2,2,0.9999999993403197
1,40851.0,63,7,0,0.965234818609161
0,27469.0,2,6,0,0.9932176247099771
7,82347.0,38,3,2,0.9999999952057381
9,73803.0,61,6,2,0.9999999999991278
3,8820.0,52,8,0,0.99573106892055
3,43322.0,25,7,0,0.8190727862106686
6,55593.0,63,6,2,0.9998845165962315
5,50501.0,10,6,2,0.9921458376552124
3,37085.0,65,8,0,0.9249367289346162
2,16185.0,71,8,0,0.9977108428909112
8,57731.0,0,6,2,0.9999999982554
5,73807.0,88,2,2,0.9999341928012422
1,18929.0,15,6,0,0.9989577900728015
3,35893.0,80,8,0,0.9332996495882226
9,61014.0,17,7,2,0.9999999999971889
2,32144.0,76,7,0,0.9850748172170716
1,14918.0,52,6,0,0.9993813553638661
1,45146.0,28,4,0,0.8945376933488
8,41769.0,31,8,2,0.999999986005367
6,88325.0,42,2,2,0.9999999337083421
2,38054.0,24,7,0,0.9694786511356946
4,80617.0,42,2,2,0.999863918885677
1,5305.0,12,13,0,0.9995277609672921
1,36807.0,88,6,0,0.9752615280069712
2,28427.0,67,8,0,0.991261158621338
4,82032.0,54,1,2,0.9999336737612499
1,22775.0,40,8,0,0.9972867660758457
6,40101.0,73,7,2,0.9991487656119981
3,58025.0,81,4,2,0.8246937956542785
3,75777.0,12,1,2,0.9985750927513015
3,7500.0,7,7,0,0.9978722946941847
2,33562.0,33,4,0,0.9871831703327225
7,57642.0,24,4,2,0.9999995488971787
8,58554.0,55,7,2,0.9999999963653514
11,63777.0,87,8,2,1.0
4,57967.0,39,5,2,0.9615197163120572
2,24434.0,9,7,0,0.9952370088880603
3,11012.0,82,9,0,0.9925375902325286
9,44802.0,71,8,2,0.9999999999797682
0,26816.0,50,4,0,0.9950398573060183
3,666666.0,23,6,1,1.0
1,34421.0,81,7,0,0.9849304890553985
9,61223.0,46,5,2,0.9999999999977769
8,64014.0,56,7,2,0.9999999977424965
2,56981.0,91,6,0,0.580336510341337
6,69245.0,8,3,2,0.9999959109297388
3,52869.0,40,7,0,0.5756071236088982
