Kidhome,MntWines,Marital_Status,NumWebPurchases,Recency,Response,Income,NumCatalogPurchases,cluster_em,cluster_em_probability
0,714,Single,4,88,1,85696.0,6,1,0.9999999999923812
0,794,Partner,4,91,0,76542.0,8,1,0.9999999999977502
0,420,Single,6,12,1,70515.0,6,1,0.9999999999874172
1,1,Partner,0,21,0,18227.0,1,2,0.9964556092413622
0,86,Partner,4,23,0,69139.0,1,1,0.9999704310597369
0,823,Partner,6,10,1,69109.0,6,1,0.9999999999809273
0,231,Single,8,35,0,69627.0,2,1,0.9999999999627835
1,8,Partner,3,69,0,38136.0,1,2,0.8282018317166341
0,182,Single,6,68,0,62159.0,2,1,0.9999999999227116
0,557,Single,5,85,0,80695.0,8,1,0.9999999999990576
1,79,Single,2,34,0,33316.0,1,0,0.9696513275530491
1,368,Partner,8,55,0,58554.0,2,0,1.0
1,6,Partner,2,10,0,17256.0,1,2,0.9985647673732312
1,160,Single,6,30,0,53034.0,1,0,0.9999999999999973
0,488,Partner,8,36,0,52203.0,7,1,0.9999999999814317
0,691,Single,2,14,0,59601.0,2,1,0.9999999997427214
0,543,Single,6,79,1,75154.0,3,1,0.9999999999459699
0,254,Single,6,52,0,47025.0,3,1,0.9999999998287752
1,5,Partner,1,97,0,37971.0,0,2,0.9990012478936439
1,112,Single,4,24,0,41335.0,1,0,0.9999946984663981
0,134,Partner,3,0,0,67267.0,2,1,0.9999999997764268
0,143,Single,4,96,0,57338.0,1,1,0.9999999998375477
1,51,Partner,2,89,0,50523.0,0,2,0.9904664055818012
2,27,Single,1,94,0,35791.0,0,2,0.9999999999039204
0,459,Single,4,98,0,50611.0,5,1,0.9999999999080824
0,689,Partner,8,72,0,56242.0,4,1,0.9999999999759575
0,283,Single,7,1,0,48904.0,2,1,0.9999999998507771
1,347,Single,4,26,0,56243.0,2,0,1.0
1,5,Partner,2,5,1,21355.0,1,2,0.9979663142136069
0,280,Partner,5,22,0,57420.0,1,1,0.9999999997297797
0,95,Single,4,56,0,46390.0,2,1,0.9999949990768129
1,84,Partner,3,74,0,54342.0,1,0,0.7329293800750504
1,18,Partner,2,24,0,20895.0,0,2,0.9994072947126384
0,992,Partner,5,9,0,92344.0,10,1,0.9999999999998161
1,9,Partner,1,10,0,26907.0,0,2,0.9996711404762361
1,19,Partner,1,35,0,44964.0,0,2,0.9984652368530018
0,709,Partner,8,56,0,75507.0,6,1,0.9999999999949987
1,158,Partner,4,7,0,53761.0,4,0,1.0
1,10,Partner,2,51,0,22682.0,1,2,0.9986393602804077
1,25,Partner,1,17,0,38887.0,0,2,0.9992035712228283
1,8,Single,1,30,0,41658.0,1,2,0.986655060952744
1,14,Partner,2,21,0,29791.0,0,2,0.9992760952820923
0,622,Partner,6,2,0,63915.0,3,1,0.9999999999032441
1,11,Single,1,85,0,39996.0,0,2,0.9990425569016174
1,25,Single,2,65,0,26759.0,1,2,0.9986735518794497
0,635,Single,9,64,0,63841.0,3,1,0.9999999999797402
1,100,Partner,6,11,0,51039.0,2,0,0.9999978736803847
1,201,Partner,5,92,0,60544.0,1,0,1.0
0,642,Partner,9,54,0,65685.0,2,1,0.9999999999703344
0,97,Partner,4,4,0,37716.0,1,1,0.9999791110184585
0,204,Single,5,53,1,36864.0,2,1,0.9999999994578905
1,513,Partner,8,39,0,44511.0,4,0,1.0
1,88,Partner,3,49,0,36947.0,0,0,0.9964018388087551
0,172,Partner,6,70,0,47352.0,1,1,0.9999999998365108
0,329,Partner,7,40,0,67087.0,5,1,0.999999999985751
0,296,Partner,4,40,0,57045.0,2,1,0.9999999997208309
1,100,Single,3,43,1,36957.0,2,0,0.9999884619430308
0,422,Partner,7,17,0,69389.0,2,1,0.9999999999122093
1,1218,Partner,5,40,1,80134.0,3,0,1.0
1,5,Partner,1,84,0,43142.0,0,2,0.9971027877604797
0,507,Partner,5,25,1,80589.0,10,1,0.9999999999998286
1,52,Single,5,62,0,34412.0,0,0,0.7966880011793332
1,191,Single,4,83,0,57537.0,3,0,1.0
0,2,Partner,2,47,0,22634.0,1,2,0.9743547970609996
0,68,Partner,2,45,0,51315.0,2,1,0.999043208929819
2,20,Partner,2,34,0,36026.0,0,2,0.9999999999281908
1,20,Partner,2,3,0,24639.0,0,2,0.9994186448600182
2,7,Partner,1,1,0,34578.0,0,2,0.9999999999639746
0,279,Single,2,18,0,65704.0,10,1,0.999999999998189
0,977,Single,4,45,0,63810.0,3,1,0.999999999961557
0,30,Partner,1,81,0,54132.0,0,2,0.5824560638680574
0,6,Partner,1,77,0,18690.0,1,2,0.9952873869924368
1,3,Partner,2,23,0,28164.0,0,2,0.9987435161478083
1,14,Partner,1,48,0,34596.0,0,2,0.9994720921680179
1,10,Partner,1,61,0,43269.0,0,2,0.9980340304925494
1,7,Single,2,60,0,38741.0,0,2,0.9955547898738154
0,33,Single,6,75,0,31907.0,1,1,0.9999943384022243
1,12,Partner,1,64,0,27100.0,0,2,0.9996378057790355
1,2,Single,1,54,0,31163.0,0,2,0.9994078004276673
0,693,Partner,6,84,0,92533.0,5,1,0.9999999999884999
1,9,Single,2,75,0,34853.0,0,2,0.9984401566439068
1,129,Single,6,16,0,70844.0,1,0,0.9999999790751579
1,16,Partner,1,79,0,31086.0,1,2,0.9986122215091662
1,201,Partner,5,92,0,60544.0,1,0,1.0
0,5,Partner,0,16,0,20491.0,1,2,0.9906500839381733
0,14,Partner,1,96,0,42523.0,1,2,0.653194973510769
1,29,Partner,3,30,0,39922.0,0,2,0.990649953188984
1,26,Partner,2,60,0,33402.0,1,2,0.9980844819778241
1,9,Partner,1,11,0,36408.0,0,2,0.9992876230550244
1,14,Partner,3,75,1,21645.0,0,2,0.9978289749834793
0,972,Single,3,36,1,78427.0,7,1,0.9999999999914442
0,966,Partner,7,71,0,82657.0,5,1,0.9999999999914211
0,99,Partner,2,88,0,51876.0,2,1,0.9999994388003304
0,482,Partner,4,93,0,78041.0,4,1,0.9999999999640989
0,714,Partner,10,93,0,52852.0,7,1,0.9999999999968692
0,587,Partner,4,54,0,70038.0,4,1,0.999999999923161
0,399,Partner,4,41,0,69401.0,4,1,0.999999999920854
1,56,Partner,3,46,0,46053.0,2,0,0.7152008234338111
0,227,Partner,3,28,0,77343.0,4,1,0.9999999999550195
0,703,Single,3,40,1,73892.0,11,1,0.9999999999995008
1,37,Single,2,82,0,40304.0,0,2,0.998192292771862
0,167,Partner,7,38,0,32727.0,3,1,0.999999999613169
0,458,Partner,4,3,0,68695.0,4,1,0.999999999892744
0,91,Single,4,87,1,43300.0,0,1,0.9999590022467375
1,15,Partner,2,49,0,26290.0,0,2,0.9994456324596926
0,1302,Single,6,16,1,93790.0,7,1,0.9999999999985434
0,153,Partner,5,65,1,38410.0,2,1,0.9999999995887539
0,508,Single,7,9,0,64866.0,3,1,0.9999999999322036
0,290,Partner,4,24,0,57957.0,6,1,0.9999999999371036
1,38,Partner,1,25,0,46015.0,0,2,0.9973462140025612
1,2,Partner,3,43,0,16531.0,0,2,0.9961376689139627
1,30,Partner,1,10,0,28072.0,0,2,0.9985639748627876
0,386,Single,2,29,0,49476.0,11,1,0.99999999996672
0,443,Partner,8,45,0,50725.0,1,1,0.9999999999263367
0,901,Partner,4,57,0,83844.0,4,1,0.9999999999584102
1,9,Partner,0,20,0,41145.0,0,2,0.9984184084306971
0,846,Partner,9,29,0,67419.0,4,1,0.9999999999876721
1,8,Partner,1,82,0,23162.0,1,2,0.9990303684734949
1,72,Partner,4,68,0,34380.0,1,0,0.5767961381816673
0,29,Single,1,65,0,34704.0,0,2,0.9700644683919423
0,169,Partner,8,99,1,94871.0,5,1,0.9999999999994955
0,460,Partner,6,9,0,65148.0,6,1,0.9999999999772435
0,69,Partner,3,20,0,39898.0,0,1,0.9565947717205776
0,556,Single,7,78,0,64857.0,5,1,0.9999999999827236
0,73,Partner,2,26,0,59892.0,1,1,0.987672010223495
0,112,Single,3,68,0,41020.0,2,1,0.9999999928733567
0,944,Partner,7,79,0,57072.0,5,1,0.9999999999882379
0,265,Single,10,25,0,60474.0,2,1,0.9999999999826583
0,526,Partner,5,83,0,62807.0,3,1,0.9999999999189062
1,2,Partner,1,32,0,19414.0,0,2,0.9996979839386634
1,2,Partner,1,49,0,19107.0,0,2,0.9996968035957249
0,378,Partner,7,50,0,75484.0,3,1,0.9999999999608131
0,553,Single,6,84,0,70379.0,3,1,0.9999999999477254
0,751,Partner,4,96,0,79419.0,6,1,0.9999999999915152
2,406,Partner,8,56,0,64014.0,2,0,1.0
0,1449,Partner,11,85,0,76998.0,8,1,0.9999999999999591
1,123,Partner,6,63,0,49854.0,2,0,0.9999999853126083
1,267,Partner,7,17,1,60585.0,4,0,1.0
1,209,Single,6,11,0,42873.0,1,0,1.0
0,1259,Partner,7,62,1,87679.0,11,1,0.9999999999999716
1,344,Partner,7,48,0,57867.0,2,0,1.0
1,22,Partner,2,86,0,35765.0,0,2,0.9991630681257385
0,247,Partner,4,73,0,65492.0,7,1,0.9999999999936504
1,38,Single,2,36,0,32952.0,0,2,0.9978767326590692
0,896,Partner,4,34,1,53374.0,2,1,0.9999999999389804
0,931,Partner,9,16,0,71706.0,5,1,0.9999999999932419
0,758,Partner,9,48,0,68487.0,7,1,0.9999999999973648
1,216,Partner,4,61,0,53253.0,3,0,1.0
1,2,Single,1,54,0,31163.0,0,2,0.9994078004276673
1,244,Partner,7,56,1,42014.0,1,0,1.0
1,539,Partner,8,74,0,54108.0,2,0,1.0
0,1181,Single,5,35,1,49667.0,10,1,0.9999999999897273
0,750,Partner,4,65,0,63206.0,3,1,0.9999999999172706
1,306,Partner,5,48,0,57136.0,2,0,1.0
0,350,Partner,11,88,0,46772.0,8,1,0.9999999999986215
0,331,Partner,2,19,0,78931.0,8,1,0.9999999999979119
0,620,Partner,5,21,0,53977.0,5,1,0.9999999998725126
0,434,Partner,3,27,0,84219.0,4,1,0.9999999999366107
1,57,Single,3,86,0,46098.0,2,0,0.6261799883200213
0,811,Partner,10,92,0,73538.0,4,1,0.9999999999950564
0,423,Partner,4,1,0,79529.0,8,1,0.9999999999981073
0,2,Partner,3,14,1,20981.0,1,2,0.8018575315440467
1,60,Single,4,74,0,51766.0,2,0,0.9662728823422001
0,675,Partner,10,84,0,55759.0,3,1,0.9999999999897691
1,30,Partner,2,4,0,33039.0,0,2,0.999004017690981
1,40,Partner,3,50,0,37787.0,0,2,0.9927209680857251
1,3,Single,2,2,1,27242.0,0,2,0.9988926271431974
0,910,Single,10,73,1,87188.0,2,1,0.9999999999740101
0,252,Partner,4,21,0,69930.0,5,1,0.9999999999690257
1,34,Single,2,82,0,37697.0,1,2,0.9975152701291972
1,19,Partner,2,14,0,37401.0,0,2,0.9986703615608292
1,2,Single,0,56,0,3502.0,0,2,0.993511448190904
1,490,Partner,7,20,0,58597.0,4,0,1.0
0,332,Single,4,54,0,82032.0,6,1,0.9999999999945768
1,53,Partner,2,77,0,28087.0,2,0,0.6004704092201276
0,784,Single,4,5,1,74004.0,6,1,0.999999999972399
0,7,Partner,1,65,0,19740.0,1,2,0.9949681192061799
0,1171,Partner,6,33,0,57036.0,3,1,0.9999999999927898
1,215,Partner,5,65,0,53083.0,1,0,1.0
0,674,Partner,7,41,0,69283.0,3,1,0.9999999999489582
1,57,Single,3,86,1,46098.0,2,0,0.6261799883200213
1,5,Partner,3,92,0,23331.0,0,2,0.996098450205113
1,104,Single,5,97,0,23331.0,1,0,0.9999990102894388
1,9,Single,1,91,0,9255.0,1,2,0.9983411715802966
0,431,Single,3,0,1,67786.0,6,1,0.9999999999521982
0,1000,Partner,3,59,0,71969.0,4,1,0.9999999999710276
1,448,Single,11,4,0,59235.0,2,0,1.0
1,33,Partner,3,5,0,31928.0,0,2,0.9955811442959929
1,505,Partner,9,48,0,74881.0,2,0,1.0
0,267,Partner,5,99,0,65819.0,4,1,0.9999999999727045
1,14,Single,0,81,0,51411.0,0,2,0.9933808230981817
0,631,Single,9,95,0,51983.0,2,1,0.9999999999816245
1,65,Partner,3,43,0,42386.0,0,2,0.8690067420013481
0,10,Partner,2,5,0,30390.0,0,2,0.9737370160512646
0,51,Single,4,50,1,30983.0,0,1,0.8878633219826436
0,293,Single,8,76,0,66033.0,3,1,0.999999999978507
1,11,Partner,0,46,0,37284.0,0,2,0.9988452989746135
0,50,Single,1,68,0,57530.0,1,1,0.8885717991634221
0,173,Partner,4,33,0,76800.0,4,1,0.9999999999725735
0,423,Partner,6,50,0,63943.0,4,1,0.9999999999469806
0,292,Partner,4,85,0,76081.0,5,1,0.9999999999875824
0,757,Partner,9,63,0,67445.0,6,1,0.999999999995572
1,12,Partner,1,89,0,37054.0,0,2,0.9993874458542866
1,167,Partner,4,81,1,47175.0,2,0,1.0
1,3,Single,1,77,0,31859.0,0,2,0.9994440873708257
2,30,Single,2,50,0,27215.0,1,2,0.9999999997912772
0,532,Single,7,10,0,70179.0,3,1,0.9999999999397358
1,29,Partner,3,30,0,39922.0,0,2,0.990649953188984
0,411,Partner,7,66,0,49681.0,1,1,0.999999999899067
1,5,Partner,1,16,0,24645.0,0,2,0.9996838043473568
0,71,Single,5,12,0,79865.0,10,1,0.9999999999999902
1,46,Partner,3,30,0,44322.0,0,2,0.9842280788284419
0,268,Single,6,8,0,47958.0,3,1,0.999999999781461
0,928,Single,5,93,0,63972.0,4,1,0.9999999999815561
0,459,Partner,5,14,0,75315.0,4,1,0.9999999999429128
1,483,Partner,11,53,1,55517.0,1,0,1.0
1,733,Partner,6,26,0,75283.0,3,0,1.0
0,1006,Single,7,23,1,82800.0,6,1,0.9999999999942117
1,34,Partner,2,92,0,38998.0,0,2,0.9986615420682545
0,1156,Single,3,29,1,90638.0,4,1,0.9999999999729949
1,7,Partner,1,41,0,27161.0,0,2,0.9996444425269069
1,244,Partner,7,56,1,42014.0,1,0,1.0
0,233,Partner,5,19,0,38201.0,1,1,0.9999999994264392
2,35,Partner,3,4,1,45203.0,1,2,0.999999998116003
0,1252,Partner,4,89,0,81574.0,5,1,0.9999999999964304
0,34,Partner,2,71,0,34935.0,1,2,0.9216781542502119
0,255,Single,7,81,0,60482.0,2,1,0.9999999999447318
2,8,Partner,1,31,0,34633.0,0,2,0.9999999999563274
0,368,Partner,4,53,0,78093.0,7,1,0.9999999999966569
0,255,Single,5,78,0,82460.0,3,1,0.9999999999619149
0,33,Partner,2,80,0,45903.0,1,2,0.5580633059746585
0,163,Single,3,18,1,81361.0,10,1,0.9999999999999654
1,15,Single,1,37,1,35860.0,1,2,0.9973029973437268
1,45,Partner,3,52,1,40442.0,1,2,0.9857904959752265
0,48,Partner,3,39,0,61482.0,2,1,0.9999824728440333
1,158,Partner,3,11,0,34968.0,2,0,1.0
0,754,Partner,7,33,0,75794.0,5,1,0.9999999999832117
0,108,Partner,3,22,0,31497.0,1,1,0.999999962001186
0,199,Partner,4,83,0,74268.0,3,1,0.9999999999516493
1,2,Partner,2,43,0,13724.0,0,2,0.9994987220527038
0,202,Partner,6,74,0,45143.0,1,1,0.9999999998275872
0,85,Single,2,54,0,52569.0,0,1,0.9989727124782507
0,322,Single,7,3,1,48432.0,1,1,0.999999999841263
1,18,Partner,3,96,0,17144.0,0,2,0.9983226066781935
1,141,Single,7,68,0,36108.0,1,0,0.999999999999929
1,739,Partner,2,2,0,76445.0,5,0,1.0
1,18,Partner,1,40,0,36663.0,1,2,0.9973575230901082
0,378,Partner,8,64,0,53843.0,5,1,0.9999999999768399
0,1083,Partner,4,26,0,90226.0,7,1,0.999999999995981
0,1016,Single,4,69,0,70638.0,5,1,0.999999999984813
1,23,Partner,1,57,0,44512.0,0,2,0.9986828288731543
1,12,Partner,2,78,0,27116.0,0,2,0.9994683633119732
1,35,Partner,2,71,0,54072.0,0,2,0.9906898314455689
0,548,Partner,5,59,0,71855.0,5,1,0.9999999999704747
1,342,Single,10,28,0,51250.0,5,0,1.0
0,365,Partner,7,61,0,60432.0,2,1,0.9999999999230673
0,397,Partner,4,22,0,65526.0,4,1,0.9999999998889191
0,456,Single,4,95,0,68655.0,5,1,0.9999999999744413
0,5,Partner,2,38,0,12393.0,0,2,0.9978607382304148
0,836,Single,6,19,1,64509.0,3,1,0.999999999945397
1,100,Single,5,92,0,33955.0,1,0,0.9999044141494731
1,10,Partner,1,24,1,31353.0,1,2,0.9978926174532546
1,238,Partner,5,21,0,55434.0,3,0,1.0
1,6,Partner,1,35,0,28359.0,0,2,0.9996139271709717
1,158,Single,3,9,0,57100.0,2,0,1.0
0,86,Partner,4,23,0,69139.0,1,1,0.9999704310597369
0,856,Partner,9,92,0,52973.0,6,1,0.999999999994281
0,98,Partner,3,55,0,51717.0,0,1,0.9999791197502006
1,4,Partner,2,14,0,18793.0,0,2,0.9994729143643286
0,398,Partner,5,78,0,66664.0,7,1,0.9999999999935505
1,313,Single,8,64,0,50664.0,1,0,1.0
1,109,Partner,3,49,0,54414.0,1,0,0.9998428896965412
0,216,Partner,5,8,0,54549.0,1,1,0.9999999997094058
0,595,Single,3,35,0,47111.0,2,1,0.9999999996575877
0,123,Single,6,11,0,41003.0,2,1,0.9999999996479731
1,16,Partner,4,8,1,19444.0,1,2,0.922688399739915
1,11,Partner,3,53,0,36301.0,0,2,0.9765160619402801
0,410,Partner,9,36,0,73059.0,3,1,0.9999999999811582
1,159,Partner,4,64,0,42731.0,1,0,1.0
1,105,Partner,2,43,0,52854.0,1,0,0.9999021043237517
1,5,Partner,1,40,0,22775.0,0,2,0.9996864857530602
0,269,Partner,4,52,0,46681.0,6,1,0.9999999998138875
0,629,Partner,11,11,0,59821.0,2,1,0.9999999999885913
0,443,Single,8,21,0,50002.0,2,1,0.9999999999178542
0,217,Partner,3,23,0,69755.0,6,1,0.9999999999827538
1,24,Partner,2,17,0,44078.0,0,2,0.9972157614215206
1,9,Partner,1,6,0,30560.0,0,2,0.9996087206495364
1,8,Partner,1,56,0,35924.0,0,2,0.9992765777887711
0,1459,Single,2,71,1,64140.0,5,1,0.9999999999992628
1,230,Partner,9,51,0,56386.0,1,0,1.0
1,1,Partner,1,94,0,24594.0,0,2,0.999699184103742
1,340,Partner,7,27,0,75774.0,5,0,1.0
0,7,Single,0,1,0,39228.0,0,2,0.9615320335126539
0,298,Partner,6,56,0,58494.0,2,1,0.9999999998809876
0,479,Single,5,71,0,58684.0,3,1,0.9999999998891149
0,267,Single,7,18,1,57136.0,5,1,0.9999999999686922
1,67,Single,2,48,0,56551.0,1,2,0.8597229534862438
1,3,Partner,2,86,0,22448.0,1,2,0.9984092782326947
0,980,Single,3,48,1,82014.0,6,1,0.9999999999876392
1,50,Single,3,2,1,34213.0,1,2,0.9813554305471188
0,1,Partner,0,13,0,157146.0,28,1,1.0
0,19,Single,1,57,0,25358.0,0,2,0.993201153013413
1,30,Single,2,77,0,35544.0,0,2,0.9989807605819478
0,213,Partner,5,0,0,36634.0,2,1,0.9999999991789741
0,539,Partner,5,57,0,62670.0,3,1,0.9999999998900582
0,284,Partner,7,24,0,50334.0,4,1,0.9999999999131921
0,1003,Single,4,55,1,72066.0,6,1,0.9999999999876357
1,239,Single,6,62,0,50729.0,2,0,1.0
2,51,Partner,5,89,0,34916.0,1,2,0.9999998742962529
0,527,Single,6,77,0,64892.0,4,1,0.9999999999592499
1,19,Single,3,45,0,43602.0,1,2,0.862936115711301
0,40,Single,1,46,0,33996.0,1,2,0.874034297272222
1,21,Single,2,80,0,41473.0,0,2,0.9982062391474243
0,593,Partner,6,60,0,63246.0,3,1,0.9999999999267422
1,21,Partner,1,71,0,36732.0,1,2,0.9977843387462794
1,1181,Partner,7,43,0,69084.0,3,0,1.0
0,1004,Partner,11,97,1,77766.0,10,1,0.9999999999999769
0,202,Single,4,49,1,37929.0,2,1,0.9999999992447952
0,446,Partner,5,66,0,86610.0,6,1,0.9999999999957234
0,1184,Partner,7,20,1,80141.0,4,1,0.9999999999913021
0,390,Partner,6,54,0,72635.0,8,1,0.9999999999987486
0,726,Partner,8,61,0,69016.0,9,1,0.9999999999991926
0,8,Partner,1,18,0,20193.0,1,2,0.9957756548221389
1,50,Partner,5,45,0,27573.0,1,0,0.6207214816989847
1,1,Single,1,26,0,15862.0,0,2,0.9996877466179372
1,308,Partner,5,0,0,49544.0,1,0,1.0
1,22,Partner,2,28,0,33228.0,0,2,0.9991704223251818
0,690,Partner,5,49,0,70440.0,10,1,0.9999999999989564
1,43,Partner,3,84,0,38232.0,1,2,0.9915482367926243
1,27,Partner,2,38,0,22554.0,0,2,0.9989021360749043
1,6,Partner,0,53,0,23536.0,0,2,0.9992062113081451
0,205,Partner,4,88,0,49413.0,2,1,0.9999999997855049
1,24,Partner,1,99,0,42231.0,0,2,0.9990962354963141
0,667,Single,4,12,1,78789.0,6,1,0.9999999999792855
0,691,Partner,10,35,1,56534.0,4,1,0.999999999987625
0,493,Single,8,5,0,58350.0,3,1,0.9999999999464793
0,493,Single,3,77,0,81217.0,7,1,0.9999999999962785
0,494,Single,7,45,0,49090.0,2,1,0.9999999998912026
0,621,Single,8,71,0,61787.0,4,1,0.9999999999779421
1,9,Partner,1,40,0,18169.0,0,2,0.9996089718958057
1,1,Single,1,82,0,24336.0,0,2,0.9996828227435894
0,12,Partner,2,70,0,18222.0,0,2,0.9952097778767174
0,243,Single,3,87,0,62335.0,3,1,0.9999999998893143
1,11,Partner,1,95,0,42033.0,0,2,0.9987571989804219
0,532,Partner,4,72,0,86580.0,2,1,0.9999999997961604
1,29,Single,1,5,0,41437.0,0,2,0.9989603944876129
0,612,Single,9,86,0,73705.0,6,1,0.99999999999772
0,387,Partner,8,80,0,61064.0,4,1,0.999999999981549
1,56,Partner,3,62,0,38452.0,0,2,0.9650061343643072
1,6,Single,3,49,0,18358.0,0,2,0.9968568030430537
0,582,Partner,8,85,0,55012.0,2,1,0.99999999996382
1,6,Partner,3,7,1,9722.0,1,2,0.9947194473915127
1,70,Partner,3,6,0,38175.0,1,2,0.7254376559551727
0,962,Partner,7,25,0,58656.0,8,1,0.9999999999915481
0,112,Partner,5,55,0,52117.0,2,1,0.9999999880610839
1,293,Partner,7,81,0,64813.0,2,0,1.0
0,199,Partner,3,98,0,54222.0,3,1,0.9999999998612745
0,1060,Partner,4,31,1,83512.0,7,1,0.9999999999950111
0,940,Partner,8,30,1,77520.0,7,1,0.9999999999974434
0,44,Partner,1,98,0,41154.0,0,2,0.7422967350060645
0,342,Partner,5,92,0,80398.0,8,1,0.9999999999996438
1,2,Single,3,41,0,18746.0,0,2,0.9952641498241406
1,75,Partner,6,68,0,35196.0,1,0,0.9981197167139247
0,520,Single,6,78,0,60230.0,3,1,0.9999999999314748
1,5,Partner,2,46,0,22108.0,0,2,0.9994260558809759
1,87,Partner,4,71,0,44392.0,1,0,0.9442264873804016
0,462,Partner,7,6,1,55424.0,5,1,0.9999999999436158
1,2,Partner,1,82,0,17688.0,0,2,0.9997161390714614
0,979,Partner,7,71,1,92491.0,5,1,0.9999999999903961
0,704,Single,5,32,1,90273.0,6,1,0.999999999990941
0,861,Single,6,28,0,82571.0,5,1,0.9999999999809321
1,172,Single,6,20,1,38513.0,1,0,1.0
1,5,Single,2,10,1,16653.0,1,2,0.9985340936865402
1,194,Partner,4,7,1,42586.0,1,0,1.0
0,9,Single,1,67,0,23529.0,1,2,0.9912117635918952
1,505,Partner,9,48,0,74881.0,2,0,1.0
0,533,Partner,7,61,0,71107.0,6,1,0.999999999992514
1,48,Partner,2,36,0,46910.0,0,2,0.9934035677293714
0,6,Partner,1,77,0,18690.0,1,2,0.9952873869924368
1,18,Single,1,90,0,37244.0,1,2,0.9978825627740866
0,482,Partner,3,35,0,82427.0,5,1,0.999999999968264
0,204,Single,5,38,0,75342.0,2,1,0.9999999998978657
0,1073,Single,7,46,0,70044.0,10,1,0.9999999999994138
1,245,Single,8,33,0,79146.0,1,0,1.0
0,560,Partner,4,70,0,77437.0,5,1,0.9999999999736757
0,173,Partner,6,51,0,54984.0,1,1,0.9999999998480957
1,22,Partner,1,18,0,42403.0,0,2,0.9989959517552817
0,136,Partner,4,97,0,55761.0,1,1,0.9999999998144187
1,275,Partner,6,32,0,37292.0,3,0,1.0
0,56,Single,3,9,1,45576.0,1,1,0.8185110185106267
0,303,Partner,6,6,1,70321.0,5,1,0.999999999981878
0,708,Single,11,80,0,58086.0,3,1,0.9999999999942464
0,324,Partner,4,74,0,81795.0,11,1,0.9999999999999893
0,1,Partner,1,49,0,28389.0,0,2,0.9905538241021963
0,620,Partner,6,21,0,66835.0,4,1,0.9999999999398654
0,312,Single,7,95,0,69901.0,3,1,0.9999999999751967
0,1493,Partner,4,56,0,80360.0,4,1,0.9999999999987743
0,918,Partner,8,48,1,63342.0,3,1,0.9999999999832143
0,98,Partner,5,26,0,44989.0,1,1,0.9999958778816437
1,3,Single,1,3,0,31859.0,0,2,0.9994225213572814
0,380,Single,7,39,1,51569.0,1,1,0.9999999998735967
1,15,Single,2,33,0,30372.0,0,2,0.9992669493456152
1,3,Single,1,42,0,16014.0,1,2,0.998875594222723
1,24,Partner,2,80,0,41120.0,1,2,0.99554468513774
1,80,Single,5,9,1,39763.0,1,0,0.9802601683051321
1,31,Partner,1,52,0,38725.0,0,2,0.99875559713859
1,138,Partner,7,78,0,77981.0,4,0,1.0
0,166,Partner,7,68,0,62905.0,2,1,0.9999999999522
1,12,Single,2,45,0,13533.0,0,2,0.9993822052231783
0,178,Partner,3,47,0,59481.0,3,1,0.9999999998132054
0,707,Partner,9,34,0,72117.0,7,1,0.9999999999978164
1,5,Partner,2,81,0,21955.0,1,2,0.9986477123975275
0,465,Partner,9,72,0,67131.0,2,1,0.9999999999712834
1,16,Single,1,23,0,36802.0,0,2,0.9993908064398165
0,358,Partner,2,29,0,71853.0,8,1,0.999999999994488
0,1,Partner,2,80,0,28249.0,0,2,0.9529291099014777
0,123,Partner,3,30,0,47808.0,2,1,0.9999999992853694
1,40,Single,3,15,1,25509.0,0,2,0.9917768222769967
0,102,Partner,4,86,0,51012.0,1,1,0.999989076022514
0,347,Single,3,68,0,70596.0,5,1,0.9999999999657936
0,376,Partner,2,54,0,85431.0,7,1,0.9999999999972937
0,21,Partner,1,44,0,42664.0,0,2,0.940627010690412
1,194,Partner,4,7,1,42586.0,1,0,1.0
1,64,Single,3,87,0,29760.0,1,2,0.8393826022253467
0,206,Partner,5,59,0,28973.0,1,1,0.9999999992878674
1,71,Partner,3,16,0,39435.0,1,2,0.7032404734534514
0,71,Partner,2,1,0,65370.0,3,1,0.9999999951382836
1,0,Single,2,64,0,20194.0,0,2,0.9993769712268262
1,93,Single,2,72,0,42473.0,1,0,0.9986521127064819
0,920,Partner,9,98,0,64590.0,4,1,0.9999999999948539
0,653,Partner,11,91,0,71232.0,2,1,0.9999999999908118
1,199,Partner,5,8,1,34600.0,2,0,1.0
1,153,Single,5,20,0,46904.0,1,0,0.9999999999999831
0,376,Partner,6,6,0,49094.0,3,1,0.9999999997846638
1,46,Partner,2,54,0,36075.0,0,2,0.9945702681824746
1,600,Partner,2,72,0,60839.0,2,0,1.0
0,425,Partner,6,46,0,77298.0,6,1,0.9999999999938285
1,18,Partner,2,11,0,34026.0,1,2,0.9966647174115434
1,52,Single,1,21,0,48918.0,0,2,0.9841370715955248
0,734,Partner,3,89,0,82122.0,9,1,0.9999999999993499
1,34,Single,2,82,0,37697.0,1,2,0.9975152701291972
1,135,Partner,3,69,0,34074.0,3,0,1.0
1,11,Partner,1,55,0,28520.0,1,2,0.9985632605728095
0,163,Single,3,13,0,62535.0,2,1,0.9999999997222382
1,29,Single,3,80,0,36273.0,0,2,0.9954132800430219
0,734,Partner,6,97,0,63404.0,3,1,0.9999999999655467
1,340,Partner,7,27,0,75774.0,5,0,1.0
0,453,Partner,7,99,0,78416.0,7,1,0.9999999999990967
