MntWines,Income,Kidhome,Marital_Status,cluster_em,cluster_em_probability
1073,75702.0,0,Partner,0,0.999997296950512
135,59385.0,1,Partner,1,0.9999930435737777
231,37070.0,1,Single,1,0.9999961525814555
18,44689.0,1,Partner,1,0.999998512744326
620,53977.0,0,Partner,0,0.999999813678929
81,7144.0,0,Single,0,0.9999999765433103
12,18701.0,1,Single,1,0.9999995136259382
292,90369.0,0,Partner,0,0.9999990347860419
965,63159.0,0,Single,0,0.9999995540844021
27,37758.0,1,Partner,1,0.9999993076076875
777,46757.0,0,Single,0,0.999999700823642
572,79734.0,0,Partner,0,0.9999996853992863
438,63207.0,0,Partner,0,0.9999999356804284
531,72071.0,0,Single,0,0.9999999543997965
17,21840.0,1,Partner,1,0.9999993137779263
402,58582.0,0,Partner,0,0.9999999541419441
503,72282.0,0,Single,0,0.9999999578510588
369,50387.0,0,Partner,0,0.9999999657159316
5,32583.0,1,Partner,1,0.9999994490968039
362,62568.0,0,Partner,0,0.9999999561548548
56,44635.0,1,Single,1,0.9999994410776852
79,33316.0,1,Single,1,0.9999996230025516
387,63967.0,0,Partner,0,0.999999947351943
367,52513.0,0,Partner,0,0.9999999660626765
15,25293.0,1,Partner,1,0.9999994377800352
267,54111.0,0,Single,0,0.9999999930779477
298,78394.0,0,Partner,0,0.9999998500482251
674,80739.0,0,Partner,0,0.9999995331923147
16,22669.0,1,Partner,1,0.9999993555257268
37,29236.0,1,Single,1,0.999999694733726
159,44911.0,0,Partner,0,0.99999999119634
686,54693.0,0,Partner,0,0.9999997010371405
97,48186.0,1,Partner,1,0.9999984763884403
63,54809.0,1,Partner,1,0.9999948272808802
56,41580.0,1,Partner,1,0.999999134612494
209,80336.0,0,Partner,0,0.9999998209261474
198,47743.0,0,Partner,0,0.9999999884685487
313,62972.0,0,Partner,0,0.9999999637244315
941,57333.0,0,Single,0,0.9999994744079728
86,32313.0,1,Partner,1,0.9999992434840569
167,84953.0,0,Single,0,0.9999998669155623
8,27071.0,1,Single,1,0.9999997220432717
389,68148.0,0,Partner,0,0.9999999314898714
239,65735.0,1,Partner,1,0.9999807542955919
179,86836.0,0,Partner,0,0.9999994631027473
5,4023.0,1,Partner,1,0.9999920411109434
2,30093.0,0,Partner,0,0.9999999965670332
383,57705.0,0,Partner,0,0.9999999595552723
2,25008.0,1,Single,1,0.9999997116755768
536,83257.0,0,Single,0,0.9999998806851362
2,22280.0,1,Partner,1,0.9999994007972292
322,72159.0,0,Partner,0,0.9999999224967938
539,64260.0,0,Partner,0,0.9999998892164567
712,82733.0,0,Single,0,0.9999998354253574
1121,74290.0,0,Single,0,0.9999991516216912
68,58217.0,2,Single,2,1.0
36,21024.0,0,Partner,0,0.9999999925635796
707,70116.0,0,Partner,0,0.9999996884293806
174,54006.0,1,Partner,1,0.9999968516799668
666,69063.0,0,Partner,0,0.9999997550495612
0,11448.0,0,Single,0,0.9999999944828311
162,61825.0,0,Single,0,0.9999999931122101
407,70886.0,1,Partner,1,0.9997110072106938
823,69109.0,0,Partner,0,0.9999994096401894
488,60208.0,1,Single,1,0.9979364920434085
28,32889.0,1,Partner,1,0.9999994443969358
3,34738.0,1,Single,1,0.9999996928868021
284,30538.0,1,Partner,1,0.9999175430789126
938,82326.0,0,Partner,0,0.9999985739673558
13,26642.0,1,Single,1,0.999999712352397
412,69932.0,0,Single,0,0.9999999730554116
31,44503.0,1,Single,1,0.9999993799339699
502,60200.0,0,Single,0,0.999999974317959
18,49638.0,0,Single,0,0.9999999981134682
1,23830.0,0,Single,0,0.9999999980778815
100,33051.0,0,Single,0,0.9999999972885334
407,72905.0,0,Partner,0,0.999999894135126
664,69702.0,0,Partner,0,0.9999997529468029
1045,70300.0,1,Single,2,0.9999999999999849
1218,70643.0,0,Partner,0,0.9999908547608863
15,30396.0,1,Partner,1,0.9999994760682971
128,50616.0,0,Single,0,0.9999999968009519
581,62772.0,0,Single,0,0.9999999598549579
6,30298.0,0,Single,0,0.9999999985121457
185,52413.0,1,Single,1,0.9999985410598422
22,44155.0,1,Partner,1,0.9999986616597102
584,86979.0,0,Single,0,0.9999998060337517
355,76532.0,1,Partner,1,0.9997392410986732
175,42081.0,1,Partner,1,0.9999982392423974
864,67546.0,0,Partner,0,0.9999992300086509
957,88420.0,0,Partner,0,0.9999978928968559
25,31158.0,1,Partner,1,0.9999994621698861
641,61671.0,0,Single,0,0.9999999445255268
273,69719.0,0,Single,0,0.9999999817751687
122,49160.0,0,Single,0,0.9999999970359301
1,24882.0,1,Partner,1,0.9999994662736217
1020,90933.0,0,Single,0,0.9999993021193215
6,113734.0,0,Single,0,0.9996499370672551
378,59292.0,0,Partner,0,0.9999999587135919
42,45759.0,1,Partner,1,0.9999985769134164
15,22148.0,0,Single,0,0.9999999975864693
272,73395.0,0,Partner,0,0.9999999218156037
9,29819.0,1,Single,1,0.9999997296994635
279,45688.0,0,Partner,0,0.9999999806812261
398,62820.0,0,Partner,0,0.9999999476708843
637,60491.0,0,Partner,0,0.9999998125766465
45,33235.0,1,Partner,1,0.9999994186878338
21,35701.0,0,Partner,0,0.9999999964592234
15,31535.0,1,Partner,1,0.999999467200954
493,92556.0,0,Partner,0,0.999998637794343
957,67384.0,0,Single,0,0.9999996436167939
829,80573.0,0,Partner,0,0.9999991786708493
1017,77870.0,0,Partner,0,0.9999980800794567
953,52278.0,0,Single,0,0.9999991141869218
159,57107.0,0,Single,0,0.9999999950593299
32,18929.0,0,Partner,0,0.9999999915547244
23,36038.0,1,Single,1,0.9999996835039798
18,20180.0,0,Single,0,0.9999999971360847
15,34230.0,1,Partner,1,0.9999994187822737
23,31878.0,0,Single,0,0.9999999983949746
200,70932.0,0,Partner,0,0.9999999493742595
1324,91249.0,0,Single,0,0.9999976970958442
1193,77598.0,0,Single,0,0.9999987738674209
505,80982.0,1,Single,1,0.996138013486285
2,22701.0,1,Partner,1,0.9999994139954834
1103,55212.0,0,Partner,0,0.9999886577572764
353,70617.0,0,Partner,0,0.999999926501979
652,64849.0,0,Single,0,0.9999999403375046
379,62694.0,1,Partner,1,0.9999017115874476
46,61917.0,1,Partner,1,0.99996465635726
162,67472.0,0,Partner,0,0.9999999682650446
8,21059.0,1,Partner,1,0.9999993256882505
17,29543.0,2,Partner,2,1.0
340,75903.0,0,Partner,0,0.9999998800765831
8,34984.0,1,Partner,1,0.9999993871922198
154,54998.0,0,Single,0,0.9999999956783139
710,54356.0,0,Single,0,0.9999998962902543
8,34242.0,0,Partner,0,0.9999999967183655
2,25410.0,1,Partner,1,0.9999994721553528
1050,73356.0,0,Partner,0,0.9999975925557416
19,28320.0,0,Partner,0,0.9999999958089925
22,23763.0,1,Single,1,0.9999996494882782
274,72570.0,0,Partner,0,0.9999999282826327
68,34529.0,1,Partner,1,0.9999993506895274
344,70792.0,0,Single,0,0.9999999761566819
145,63211.0,0,Partner,0,0.9999999799968491
217,83891.0,0,Partner,0,0.999999683211708
18,36065.0,1,Single,1,0.9999996811644192
69,39898.0,0,Partner,0,0.9999999951736669
144,51141.0,0,Single,0,0.9999999964890502
256,56939.0,0,Partner,0,0.9999999794622456
483,80872.0,0,Single,0,0.9999999152750405
1285,72335.0,0,Partner,0,0.9999857662187006
338,61798.0,0,Single,0,0.9999999872894403
605,76842.0,0,Single,0,0.999999921077332
8,29478.0,1,Partner,1,0.9999994851894549
172,46998.0,0,Single,0,0.9999999963311392
448,96843.0,0,Single,0,0.9999991537191201
67,56551.0,1,Single,1,0.9999968716674366
512,70053.0,0,Partner,0,0.9999998747709594
1462,71670.0,0,Single,0,0.999986756250697
20,44359.0,1,Partner,1,0.9999986023901443
50,40887.0,1,Single,1,0.9999995895862018
102,48877.0,0,Single,0,0.9999999973325551
499,74485.0,0,Partner,0,0.999999838434994
381,64474.0,0,Partner,0,0.9999999472900672
631,77226.0,0,Partner,0,0.999999688161586
526,72643.0,0,Single,0,0.9999999535128119
913,85738.0,0,Partner,0,0.9999984788417239
673,55686.0,0,Single,0,0.9999999244363071
23,39062.0,1,Single,1,0.99999961940232
199,34600.0,1,Partner,1,0.9999961203542321
261,40794.0,0,Partner,0,0.9999999814660809
111,54690.0,1,Partner,1,0.999996501733967
16,4428.0,0,Partner,0,0.9999999633089665
63,32632.0,0,Partner,0,0.9999999948758838
58,38236.0,1,Single,1,0.9999996447508961
29,36781.0,1,Partner,1,0.9999993512260206
3,31385.0,1,Single,1,0.9999997270402137
28,24570.0,1,Partner,1,0.9999993672484097
40,25509.0,1,Single,1,0.9999996319782876
879,94642.0,0,Partner,0,0.9999971740526294
62,58646.0,0,Partner,0,0.9999999897313412
280,53201.0,1,Single,1,0.9999946356302043
9,21994.0,0,Partner,0,0.9999999946113443
182,57113.0,1,Partner,1,0.9999953670044088
83,51373.0,0,Partner,0,0.999999993063815
38,23477.0,1,Partner,1,0.9999992606398409
228,58116.0,0,Partner,0,0.9999999809109303
1092,72968.0,0,Single,0,0.9999992692773688
85,39791.0,0,Partner,0,0.9999999946316152
1276,91712.0,0,Single,0,0.9999981347718685
1017,94472.0,0,Single,0,0.9999991158087217
6,13672.0,1,Partner,1,0.9999985804235672
448,96547.0,0,Partner,0,0.9999972849893283
504,79205.0,0,Partner,0,0.9999997507146423
226,56559.0,0,Partner,0,0.9999999825059424
239,32644.0,1,Partner,1,0.9999865367720305
90,67506.0,0,Single,0,0.999999989907006
7,24206.0,1,Single,1,0.999999693231751
4,28420.0,1,Single,1,0.9999997314087251
16,22979.0,1,Partner,1,0.9999993675041445
10,33279.0,0,Single,0,0.9999999985834114
68,46423.0,1,Single,1,0.999999350931506
35,30368.0,0,Partner,0,0.9999999955819305
575,63684.0,0,Partner,0,0.9999998673899969
315,41638.0,0,Single,0,0.9999999903292363
182,68805.0,0,Single,0,0.999999986281896
561,65814.0,0,Partner,0,0.999999870040154
587,71964.0,0,Single,0,0.9999999446766414
94,39146.0,1,Single,1,0.9999995788978476
908,96876.0,0,Partner,0,0.9999962095272485
228,34445.0,0,Partner,0,0.9999999818667381
995,68281.0,0,Single,0,0.9999995540288751
11,37284.0,1,Partner,1,0.9999992938751301
3,36790.0,0,Partner,0,0.9999999968893398
12,27943.0,1,Partner,1,0.9999994789675853
17,22263.0,1,Single,1,0.9999996274273394
8,30261.0,1,Partner,1,0.9999994811262131
22,28587.0,1,Partner,1,0.999999464687828
14,43815.0,1,Partner,1,0.9999986311993794
106,48195.0,1,Partner,1,0.9999984864247345
820,77027.0,0,Partner,0,0.9999993236324065
753,71322.0,0,Partner,0,0.9999995916435579
13,32765.0,1,Partner,1,0.9999994497669679
9,29672.0,1,Partner,1,0.9999994837970476
19,23272.0,0,Single,0,0.9999999976819289
520,49912.0,0,Partner,0,0.9999999000077416
5,7500.0,1,Partner,1,0.9999961418620377
618,68117.0,0,Single,0,0.9999999461691204
315,67225.0,0,Partner,0,0.9999999509370431
15,17649.0,1,Partner,1,0.9999990241445024
384,55914.0,0,Partner,0,0.9999999608872362
110,40059.0,1,Partner,1,0.9999990917756921
208,60905.0,0,Partner,0,0.9999999791849332
555,75330.0,1,Partner,1,0.974384578207149
240,60689.0,0,Single,0,0.9999999917625999
11,38680.0,1,Partner,1,0.999999208255084
848,61416.0,0,Partner,0,0.9999992042252228
202,49767.0,0,Single,0,0.9999999954957524
433,83273.0,1,Single,1,0.9988951575970204
6,29009.0,1,Partner,1,0.9999994878585167
37,45057.0,1,Partner,1,0.9999986549842766
167,37150.0,1,Partner,1,0.999998228713338
45,43020.0,1,Single,1,0.9999995050335303
129,53154.0,0,Partner,0,0.9999999905948727
713,65308.0,0,Partner,0,0.9999996995905913
676,76467.0,1,Single,2,0.7733067089627713
450,81044.0,0,Partner,0,0.9999997309514324
22,32871.0,1,Partner,1,0.999999447831177
367,55801.0,1,Single,1,0.9999588245334723
526,76320.0,0,Single,0,0.9999999393398956
51,36927.0,1,Single,1,0.9999996663995786
25,48794.0,1,Partner,1,0.9999973902520783
28,23478.0,0,Single,0,0.9999999975288452
958,71128.0,1,Single,2,0.9999999998839826
532,70179.0,0,Single,0,0.9999999589117818
724,59462.0,0,Partner,0,0.9999996579927702
39,38361.0,1,Partner,1,0.9999992962366492
587,70038.0,0,Partner,0,0.9999998269296267
29,42554.0,1,Partner,1,0.9999989482413454
757,67445.0,0,Partner,0,0.999999604979294
544,67046.0,0,Single,0,0.9999999625578997
40,42192.0,0,Partner,0,0.9999999959037265
1245,77610.0,0,Partner,0,0.9999917737947561
19,31761.0,1,Partner,1,0.9999994629950514
16,34350.0,1,Partner,1,0.9999994164337254
376,54591.0,0,Partner,0,0.9999999634314072
184,71866.0,0,Partner,0,0.9999999453681149
15,25293.0,1,Partner,1,0.9999994377800352
124,42000.0,0,Single,0,0.9999999972986302
627,69520.0,0,Partner,0,0.9999997955105626
180,64713.0,1,Single,1,0.9999927195662252
14,27889.0,1,Partner,1,0.9999994752984387
3,22123.0,0,Single,0,0.9999999978224485
8,27803.0,1,Partner,1,0.9999994841496755
293,51651.0,0,Partner,0,0.9999999785161136
758,68487.0,0,Partner,0,0.9999995994123928
656,56796.0,0,Partner,0,0.9999997754862701
196,87000.0,0,Partner,0,0.9999994517760327
835,79823.0,0,Partner,0,0.9999991874276597
16,30828.0,1,Single,1,0.9999997248523714
9,34109.0,0,Partner,0,0.9999999966886488
229,53367.0,1,Single,1,0.9999975971022635
0,22390.0,0,Partner,0,0.9999999951639582
121,71322.0,0,Partner,0,0.999999954402906
520,49912.0,0,Partner,0,0.9999999000077416
26,48699.0,1,Partner,1,0.999997460182365
240,80144.0,0,Partner,0,0.9999998217914249
178,54252.0,1,Single,1,0.9999983699479313
1486,81929.0,1,Partner,2,1.0
1115,76068.0,0,Partner,0,0.9999964717217633
29,53204.0,1,Partner,1,0.999994291730569
529,67911.0,0,Partner,0,0.9999998793081402
13,14796.0,1,Partner,1,0.9999986612502889
934,78128.0,0,Partner,0,0.9999987725464835
2,14188.0,0,Partner,0,0.9999999904111014
4,20425.0,1,Partner,1,0.9999993157815914
62,58646.0,0,Partner,0,0.9999999897313412
158,72967.0,0,Single,0,0.9999999785606628
173,48150.0,0,Partner,0,0.9999999899883782
830,82332.0,0,Single,0,0.9999997711157813
189,58275.0,1,Single,1,0.9999973372665968
728,44953.0,0,Partner,0,0.9999992138469088
7,34587.0,1,Partner,1,0.9999993988730415
35,43018.0,0,Partner,0,0.9999999959645791
188,45736.0,0,Partner,0,0.9999999893729346
742,66476.0,0,Partner,0,0.9999996405479628
0,27733.0,1,Partner,1,0.9999994927138197
750,69805.0,0,Partner,0,0.9999996102251951
816,72217.0,0,Single,0,0.9999998485506109
5,25818.0,1,Single,1,0.999999715796315
37,37509.0,1,Partner,1,0.9999993302399006
4,25176.0,1,Partner,1,0.9999994645185944
99,43586.0,0,Partner,0,0.9999999940147344
176,53230.0,0,Partner,0,0.9999999881415551
54,50116.0,1,Partner,1,0.9999975563402522
997,84906.0,0,Partner,0,0.9999979408116202
356,61286.0,0,Partner,0,0.9999999598912755
1311,82333.0,0,Partner,0,0.999988624251198
890,65220.0,0,Partner,0,0.99999903960424
4,33590.0,2,Partner,2,1.0
17,30992.0,1,Single,1,0.9999997240132082
960,72309.0,0,Single,0,0.9999996703914028
2,156924.0,0,Partner,2,0.9999893572660423
1,16005.0,1,Partner,1,0.9999989987442109
301,58692.0,0,Partner,0,0.999999972471539
154,40590.0,1,Single,1,0.9999992616654215
2,20587.0,1,Single,1,0.9999996274146864
104,62637.0,0,Single,0,0.9999999937098627
70,29435.0,1,Single,1,0.9999996032860926
2,19346.0,1,Single,1,0.9999995865324716
23,35788.0,1,Partner,1,0.9999993801467115
43,36997.0,1,Single,1,0.999999669560093
4,23539.0,0,Partner,0,0.9999999953255978
654,65333.0,0,Single,0,0.999999939396549
912,78499.0,0,Single,0,0.9999997292959037
25,29732.0,1,Partner,1,0.9999994639712122
24,41275.0,1,Partner,1,0.999999055075835
141,63516.0,1,Partner,1,0.999984694680002
71,42769.0,0,Partner,0,0.9999999950115566
35,49572.0,1,Partner,1,0.9999973266681963
496,69209.0,0,Partner,0,0.9999998883079604
9,17148.0,1,Partner,1,0.9999990365675697
154,40590.0,1,Single,1,0.9999992616654215
9,30560.0,1,Partner,1,0.9999994784828551
26,32146.0,1,Partner,1,0.999999454140468
77,41713.0,1,Single,1,0.9999995631689712
11,34176.0,0,Partner,0,0.9999999966436768
576,58482.0,0,Partner,0,0.9999998722585587
89,59686.0,0,Single,0,0.9999999953185448
1013,60896.0,0,Partner,0,0.9999969512463182
224,62994.0,1,Partner,1,0.9999880892855245
200,47320.0,0,Partner,0,0.9999999883888524
570,74859.0,0,Single,0,0.9999999380966679
1,15253.0,1,Single,1,0.9999993637141563
62,31560.0,1,Single,1,0.9999996579599254
531,72071.0,0,Single,0,0.9999999543997965
162,91172.0,0,Single,0,0.9999995598422552
675,90000.0,0,Partner,0,0.9999988524426454
23,41967.0,1,Single,1,0.9999995083760442
492,69263.0,0,Single,0,0.9999999662408753
918,65706.0,0,Single,0,0.9999997104443141
224,60934.0,0,Partner,0,0.9999999777883277
572,71965.0,0,Partner,0,0.9999998212376315
626,65210.0,0,Partner,0,0.9999998189268529
1074,79174.0,0,Partner,0,0.9999973163527617
741,81380.0,0,Single,0,0.9999998378032273
254,52914.0,0,Partner,0,0.9999999823478839
116,38946.0,0,Partner,0,0.9999999933224366
22,26067.0,1,Partner,1,0.9999994314700089
516,44325.0,0,Partner,0,0.9999998772061898
14,42523.0,0,Partner,0,0.9999999964686381
2,26487.0,1,Single,1,0.999999724596276
28,53233.0,0,Partner,0,0.9999999939642699
530,67716.0,0,Partner,0,0.9999998798152828
519,76234.0,0,Partner,0,0.9999998014659399
611,84117.0,0,Partner,0,0.9999994704556253
240,65487.0,0,Partner,0,0.9999999669159193
4,25224.0,1,Partner,1,0.9999994652798039
671,89616.0,0,Single,0,0.9999997071991562
23,40851.0,1,Single,1,0.999999558470442
9,27469.0,0,Partner,0,0.9999999960025479
556,82347.0,0,Partner,0,0.9999996114997147
833,73803.0,0,Partner,0,0.999999341510904
12,8820.0,1,Single,1,0.999997894503062
56,43322.0,0,Single,0,0.9999999981566168
293,55593.0,0,Partner,0,0.9999999764687024
297,50501.0,1,Partner,1,0.9999859472045847
39,37085.0,1,Partner,1,0.9999993466712207
5,16185.0,1,Single,1,0.999999404952454
266,57731.0,0,Single,0,0.9999999921698226
366,73807.0,0,Partner,0,0.9999998975472922
32,18929.0,0,Partner,0,0.9999999915547244
158,35893.0,1,Single,1,0.999999081618786
269,61014.0,0,Partner,0,0.9999999731515213
41,32144.0,1,Partner,1,0.9999994323102216
3,14918.0,0,Partner,0,0.9999999909760087
33,45146.0,1,Single,1,0.999999338432055
302,41769.0,0,Single,0,0.9999999912282362
519,88325.0,0,Partner,0,0.999999254987936
23,38054.0,1,Single,1,0.9999996454076949
594,80617.0,0,Single,0,0.9999998969291468
12,5305.0,0,Partner,0,0.9999999691167916
4,36807.0,1,Partner,1,0.999999297390115
18,28427.0,1,Partner,1,0.999999471462272
332,82032.0,0,Single,0,0.9999999175963951
5,22775.0,1,Partner,1,0.9999994057860035
171,40101.0,1,Partner,1,0.999998290252529
270,58025.0,0,Partner,0,0.9999999769476473
712,75777.0,0,Single,0,0.9999998931205848
2,7500.0,1,Partner,1,0.9999963394695934
21,33562.0,1,Partner,1,0.9999994362598209
580,57642.0,0,Single,0,0.999999960405673
368,58554.0,1,Partner,1,0.999929050297538
457,63777.0,1,Partner,1,0.9990892219122535
229,57967.0,0,Single,0,0.9999999932062646
3,24434.0,2,Partner,2,1.0
24,11012.0,1,Single,1,0.9999982615875089
853,44802.0,0,Single,0,0.9999992577613909
5,26816.0,0,Single,0,0.9999999983054346
9,666666.0,1,Partner,2,1.0
3,34421.0,1,Partner,1,0.9999993974624551
709,61223.0,0,Partner,0,0.9999997013856954
406,64014.0,2,Partner,2,1.0
908,56981.0,0,Single,0,0.9999995881090178
428,69245.0,0,Partner,0,0.999999914485251
84,52869.0,1,Partner,1,0.9999969613891596
